"last_name","first_name","hire_date"
"Suri","Jinxi","1986-09-23"
"Knightly","Murthy","1986-10-21"
"Zobel","Alselm","1986-01-18"
"Shimshoni","Souichi","1986-12-30"
"Flanders","Lokesh","1986-06-15"
"Heuser","Murthy","1986-06-09"
"Brickell","Piyush","1986-04-21"
"Bratsberg","Teruyuki","1986-03-02"
"Heijenga","Shuzo","1986-09-02"
"Krybus","Oddvar","1986-12-06"
"Guerreiro","Marla","1986-03-17"
"Rande","Fumiko","1986-11-25"
"Sichman","Dannz","1986-08-12"
"Facello","Nahid","1986-12-13"
"Eldridge","Lakshmi","1986-12-08"
"Veldwijk","Anyuan","1986-11-09"
"Ramsay","Yongmin","1986-11-10"
"Wursthorn","Tetsurou","1986-04-18"
"Harnett","Adin","1986-11-25"
"McFarlin","Along","1986-11-25"
"Azumi","Leaf","1986-01-18"
"Mapelli","Changho","1986-08-31"
"Christianini","Filipp","1986-09-15"
"Janocha","Moheb","1986-11-01"
"Ruemmler","Zongyan","1986-04-10"
"Highland","Mototsugu","1986-04-15"
"Pettey","Rajmohan","1986-12-10"
"Angelopoulos","Aral","1986-08-04"
"Erde","Angel","1986-07-08"
"Kinley","Adhemar","1986-11-01"
"Braunschweig","Shichao","1986-10-12"
"Knightly","Supot","1986-10-14"
"Sevcikova","Mountaz","1986-12-23"
"Facello","Alain","1986-12-19"
"Snedden","Aksel","1986-05-24"
"Pauthner","Geraldo","1986-12-18"
"Schicker","Charmane","1986-01-04"
"Sherertz","Barry","1986-12-20"
"Baek","Sarita","1986-12-19"
"Encarnacion","Zine","1986-12-17"
"Openshaw","Marla","1986-12-15"
"Reeker","Goncalo","1986-12-08"
"Nishimukai","Arie","1986-01-09"
"Schusler","Ger","1986-03-15"
"Waterhouse","Marsal","1986-05-11"
"Cincotta","Luigi","1986-06-04"
"Lanzelotte","Kerryn","1986-07-01"
"Vieth","Lucian","1986-03-14"
"Smailagic","Masadi","1986-04-07"
"Roisin","Sanjoy","1986-05-06"
"Pappas","Guther","1986-01-25"
"Sadowsky","Danai","1986-10-03"
"Rissland","Seshu","1986-07-20"
"Busillo","Ymte","1986-11-03"
"Basawa","Sadok","1986-11-14"
"Klassen","Khue","1986-04-01"
"Toyoshima","Matt","1986-11-07"
"Gilg","Fumino","1986-07-03"
"Covnot","Etsuo","1986-09-04"
"Binding","Rasiah","1986-03-24"
"DiGiano","Christoper","1986-02-23"
"Underwood","Fay","1986-03-03"
"Jiafu","Munenori","1986-09-19"
"Basagni","Toshimo","1986-05-18"
"Christ","Dinah","1986-08-29"
"Rosenbaum","Mabo","1986-09-22"
"Vilarrasa","Mariangiola","1986-08-18"
"Ginesta","Aris","1986-10-21"
"Boreale","Leaf","1986-06-19"
"Matteis","Adel","1986-10-22"
"Takkinen","Sajjan","1986-04-16"
"Seiwald","Achilleas","1986-12-04"
"Plesums","Baruch","1986-10-13"
"Bultermann","Youngkon","1986-11-21"
"Kroha","Xiaoshan","1986-12-28"
"Gammage","Tetsurou","1986-05-23"
"Bamford","Nahla","1986-01-23"
"Azevdeo","Shridhar","1986-03-14"
"Heyers","Toshiki","1986-03-18"
"Ellozy","Siddarth","1986-07-01"
"Salverda","Giap","1986-04-02"
"Lorie","Hidekazu","1986-01-25"
"Matzel","Ioana","1986-10-01"
"Dehkordi","Changho","1986-06-03"
"Bahr","Kenton","1986-06-03"
"Pietrzykowski","Giordano","1986-01-30"
"Panwar","Danil","1986-01-02"
"Maksimenko","Honglan","1986-10-31"
"Pargas","Takahira","1986-02-11"
"Hitomi","Kwangsub","1986-03-12"
"Kavanagh","Duro","1986-10-31"
"Shumilov","Janalee","1986-08-15"
"Denos","Xuejun","1986-01-03"
"Orlowski","Qunsheng","1986-03-24"
"Bodoff","Xudong","1986-06-21"
"Kushner","Taizo","1986-06-08"
"Jumpertz","Kinh","1986-10-08"
"Shiratori","Saeko","1986-12-27"
"Paludetto","Yoshimitsu","1986-10-29"
"Schmiedel","Maja","1986-01-06"
"Birge","Nahid","1986-06-07"
"Steenbeek","Kristina","1986-12-30"
"Range","Kristine","1986-11-18"
"Jonsson","Barton","1986-07-09"
"Roison","Adin","1986-03-12"
"Hofman","Sham","1986-03-03"
"Ozeki","Bikash","1986-01-20"
"Bashian","Arno","1986-04-07"
"Serot","Xiaoshan","1986-10-06"
"Motley","Takahira","1986-06-15"
"Lortz","Tse","1986-10-04"
"Siksek","Vojin","1986-09-09"
"Guerreiro","Cathie","1986-06-18"
"Dredge","Gopalakrishnan","1986-07-23"
"Crabtree","Percy","1986-09-02"
"Gulik","Tru","1986-01-17"
"Lichtman","Wojceich","1986-02-09"
"Sullins","Perry","1986-07-05"
"Leivant","Mingdong","1986-05-16"
"Krybus","Yuriy","1986-11-20"
"Bouloucos","Danel","1986-06-05"
"Gargeya","Barry","1986-10-26"
"Kalloufi","Kristinn","1986-08-06"
"Halevi","Kaijung","1986-04-01"
"Linares","Aleksander","1986-05-16"
"Staudhammer","Radhia","1986-04-26"
"Xiaoshan","Fuqing","1986-10-01"
"Kirkerud","Shmuel","1986-09-13"
"Ranka","Sachin","1986-03-22"
"Hammerschmidt","Gretta","1986-06-02"
"Dayana","Marsha","1986-03-29"
"Krohm","Shaowei","1986-09-06"
"Gimarc","Cullen","1986-10-06"
"Hofting","Dante","1986-06-13"
"Senzako","Leif","1986-10-27"
"Rotem","Caolyn","1986-07-01"
"Rothe","Zine","1986-04-13"
"Milicia","Mariangiola","1986-03-31"
"Ratzlaff","Vojin","1986-10-06"
"Sambasivam","Elvis","1986-09-05"
"Kaminger","Juyoung","1986-08-18"
"Figueira","Nimmagadda","1986-08-22"
"Setia","Zhaofang","1986-02-24"
"Przulj","Dung","1986-07-03"
"Przulj","Pranas","1986-05-09"
"Sambasivam","Dzung","1986-06-14"
"Iisaka","Herbert","1986-07-05"
"Ellozy","Leah","1986-03-05"
"Azulay","Adin","1986-05-31"
"Quaggetto","Pascal","1986-11-13"
"Kruskal","Barton","1986-04-02"
"Oxman","Srinidhi","1986-03-12"
"Genin","Mohd","1986-11-29"
"Benveniste","Toshimori","1986-12-18"
"Maquelin","Giordano","1986-08-06"
"Haddadi","Gou","1986-05-23"
"Ghemri","Guenter","1986-07-07"
"Conti","Yannis","1986-09-07"
"Kugler","Dipayan","1986-05-10"
"Grospietsch","Surveyors","1986-09-06"
"Vecchi","Holgard","1986-05-28"
"Lemarechal","Sasan","1986-07-21"
"Lakshmanan","Zhensheng","1986-12-26"
"Kusalik","Jeong","1986-03-20"
"Ellozy","Gererd","1986-04-14"
"Kaltofen","Kristof","1986-05-04"
"Thiria","Genta","1986-06-19"
"Zedlitz","Dietrich","1986-11-25"
"Ushiama","Zengping","1986-03-18"
"Magalhaes","Duro","1986-11-14"
"Reinhard","Yannik","1986-04-22"
"Lalonde","Jiann","1986-12-06"
"Wegerle","Kien","1986-05-17"
"Bernardinello","Heeju","1986-10-06"
"Murrill","Shigenori","1986-04-08"
"Ranum","Denis","1986-12-19"
"Schaar","Barna","1986-01-10"
"Piancastelli","Shugo","1986-12-03"
"Karunanithi","Odoardo","1986-02-12"
"Leonhardt","Subir","1986-11-30"
"Petereit","Serenella","1986-10-26"
"Swen","Fox","1986-05-21"
"Rissland","Lijie","1986-03-14"
"Hardjono","Jackson","1986-11-13"
"Hiroyama","Richard","1986-06-04"
"Orlowski","Nevin","1986-02-28"
"Koblitz","Barton","1986-08-14"
"Stiles","Chanjung","1986-12-15"
"Mundy","Augustine","1986-11-29"
"Iacovou","Gaurav","1986-06-04"
"Muntz","Ulises","1986-04-20"
"Uhrig","George","1986-08-10"
"Schonegge","Yongdong","1986-09-27"
"Mukaidono","Shir","1986-04-23"
"Ciolek","Manibrata","1986-08-17"
"Preusig","Brigham","1986-10-01"
"Monarch","Vidya","1986-06-16"
"Backhouse","Geoffrey","1986-08-24"
"Simmel","Sadok","1986-08-25"
"Erol","Basil","1986-01-31"
"Champarnaud","Kristof","1986-01-22"
"Ushiama","Hercules","1986-12-15"
"Collette","Luise","1986-02-20"
"Peternell","George","1986-08-31"
"Dusink","Gennady","1986-02-05"
"Willoner","Ebru","1986-06-15"
"Eiter","Insup","1986-12-25"
"Leppanen","Eldridge","1986-12-30"
"Schurmann","Ute","1986-01-12"
"Dusink","Joydip","1986-06-21"
"Bazzichi","Krassimir","1986-01-21"
"Spinelli","Mang","1986-11-09"
"Wiegley","Kwangjo","1986-07-28"
"Plessier","Jovan","1986-10-08"
"Krichel","Hausi","1986-02-09"
"Suri","Kokou","1986-05-31"
"Bach","Shih","1986-01-26"
"Czaja","Patricia","1986-12-03"
"Schapiro","Shigeichiro","1986-03-22"
"Baer","Xianlong","1986-02-28"
"Lienhardt","Kwun","1986-04-17"
"Klyachko","Gurbir","1986-10-31"
"Pettis","Foong","1986-05-12"
"Gopalakrishnan","Yefim","1986-05-24"
"Merle","Kenton","1986-07-17"
"Wegerle","Subbu","1986-04-07"
"Walston","Goetz","1986-06-27"
"Rossi","Jongsuk","1986-08-08"
"Alameldin","Teruyuki","1986-11-21"
"Tokunaga","Falguni","1986-04-05"
"Hoogerwoord","Kensei","1986-09-04"
"Velasco","Filipp","1986-06-01"
"Baba","Ebbe","1986-09-30"
"Hedayat","Jeanna","1986-07-29"
"Luby","Paloma","1986-06-16"
"Birdsall","Shichao","1986-03-17"
"Ranum","Barna","1986-10-24"
"Cherinka","Falguni","1986-09-08"
"Laventhal","Munehiko","1986-05-20"
"Menyhert","Suvo","1986-05-18"
"Mawatari","Elvia","1986-03-22"
"Parveen","Shahaf","1986-07-06"
"Rahier","JoAnne","1986-06-22"
"Ariola","Seongbin","1986-03-25"
"Gyimothy","Susanna","1986-09-08"
"Cromarty","Mingsen","1986-08-03"
"Kuszyk","Jouni","1986-07-04"
"Onuegbe","Martial","1986-06-22"
"Pews","Willard","1986-05-11"
"Benzmuller","Pascal","1986-03-12"
"Jansen","Panayotis","1986-09-12"
"Carrera","JoAnne","1986-05-01"
"Vakili","Guther","1986-05-25"
"Castellani","Masasuke","1986-01-22"
"Dulli","Stamatina","1986-03-25"
"Buchter","Renee","1986-07-13"
"Krychniak","Atreyi","1986-09-07"
"Versino","Shim","1986-08-20"
"Rindone","Barry","1986-06-19"
"Dichev","Subir","1986-02-01"
"Gunderson","Masoud","1986-10-11"
"Gaughan","Manibrata","1986-05-19"
"Waterhouse","Yahiko","1986-09-30"
"Kalafatis","Alair","1986-07-07"
"Tsunoo","Chuanti","1986-08-19"
"Litzler","Pragnesh","1986-03-07"
"Crabtree","Beshir","1986-04-05"
"Ratnaker","Shirish","1986-11-08"
"Bierbaum","Brigham","1986-10-26"
"Matheson","Almudena","1986-07-17"
"Huhdanpaa","Murthy","1986-12-07"
"Ashish","Almudena","1986-09-20"
"Antonakopoulos","Paraskevi","1986-03-23"
"Danlos","Hatem","1986-10-31"
"Ermel","Mads","1986-08-08"
"Kohling","Fusako","1986-12-22"
"Reistad","Moty","1986-06-06"
"Ecklund","Behnaam","1986-12-05"
"Baaleh","Duri","1986-03-26"
"Vandervoorde","Dhritiman","1986-04-13"
"McClurg","Vitaly","1986-12-12"
"Snyers","Nitsan","1986-05-20"
"Rindone","Vesna","1986-08-30"
"Nishimukai","Gretta","1986-06-11"
"Kugler","Seshu","1986-06-12"
"Speel","Chuanyi","1986-12-31"
"Trystram","Vesna","1986-02-28"
"Birta","Elzbieta","1986-01-30"
"Rindone","Parviz","1986-06-09"
"Apsitis","Steve","1986-11-23"
"Picht","Shuky","1986-03-20"
"Nannarelli","Arlette","1986-04-12"
"Ramsak","Kwee","1986-07-08"
"Penttonen","Deborah","1986-08-17"
"Basawa","Arch","1986-06-24"
"Ghandeharizadeh","Mohammad","1986-03-12"
"Terkki","Elvis","1986-07-16"
"Puoti","Armond","1986-02-03"
"Dengi","Sergi","1986-04-19"
"Axelband","Sarita","1986-12-01"
"Brickell","Giordano","1986-03-24"
"Alpay","Izaskun","1986-01-08"
"Vickson","Nigel","1986-03-08"
"Marciano","Margo","1986-03-15"
"Vitiello","Shakhar","1986-05-28"
"Massonet","Tiina","1986-09-10"
"Hardjono","Georg","1986-12-16"
"Kaiserswerth","Chaoyi","1986-01-01"
"Veldwijk","Toong","1986-07-28"
"Rajala","Feiyu","1986-07-13"
"Vigier","Gaetan","1986-01-23"
"Lunn","Xuedong","1986-03-07"
"Callaway","Ottavia","1986-06-29"
"Kuzuoka","Kwun","1986-07-15"
"Segond","Kristine","1986-04-04"
"Cardazo","Alenka","1986-08-02"
"Luby","Karoline","1986-09-22"
"Schlegelmilch","Arto","1986-01-05"
"Suri","Shigehiro","1986-03-07"
"Rothenberg","Vatsa","1986-07-06"
"Zaumen","Jouko","1986-06-21"
"Fasbender","Shmuel","1986-01-22"
"Streit","Conor","1986-05-21"
"Zschoche","Amabile","1986-03-18"
"Stille","Shir","1986-10-18"
"Pettis","Aram","1986-11-03"
"Zucker","DeForest","1986-05-28"
"Molenaar","Kellyn","1986-04-06"
"Fritzsche","Yuguang","1986-05-02"
"Riexinger","Ipke","1986-08-17"
"Weisert","Yongmin","1986-03-05"
"Menhoudj","Laurentiu","1986-01-25"
"Munro","Eishiro","1986-09-09"
"Akiyama","Margareta","1986-07-13"
"Goldhammer","Kolar","1986-11-19"
"Kawashima","Adin","1986-02-05"
"Eiter","Rosalyn","1986-06-17"
"Negoita","Keiichiro","1986-02-03"
"Bernardeschi","Lucien","1986-10-31"
"DuCasse","Ziya","1986-01-21"
"Flasterstein","Koichi","1986-09-21"
"Passafiume","Anneli","1986-10-30"
"Luck","Bouchung","1986-08-02"
"Ponthieu","Steve","1986-05-08"
"Andreotta","Yurij","1986-03-19"
"Thambidurai","Hercules","1986-11-19"
"Reinhard","Rutger","1986-04-05"
"Tischendorf","Ronghao","1986-10-13"
"Passino","Satosi","1986-08-26"
"Gargeya","Goh","1986-09-07"
"Brookner","Elrique","1986-11-25"
"Griswold","Bilhanan","1986-10-23"
"Iwayama","Jeong","1986-12-12"
"Kushner","Elgin","1986-01-16"
"Chachaty","Hironobu","1986-06-29"
"Cesareni","Vitaly","1986-02-26"
"Valtorta","Arch","1986-11-27"
"Broder","Janalee","1986-08-28"
"Gill","Genevieve","1986-05-19"
"Laurillard","Anneli","1986-07-14"
"Melski","Bader","1986-09-13"
"Rosis","Valeri","1986-09-22"
"Reeker","Guadalupe","1986-07-17"
"Servieres","Shigeo","1986-05-07"
"Gustavson","Lenore","1986-01-06"
"Sadowsky","Moon","1986-10-26"
"Lamma","Conal","1986-08-15"
"Desikan","Oscal","1986-09-15"
"Marshall","Muneo","1986-07-01"
"Rande","Kristinn","1986-11-29"
"Gecsei","Takushi","1986-09-29"
"Masada","Remzi","1986-06-02"
"McAlpine","Zito","1986-03-09"
"Pero","Shakhar","1986-11-04"
"Spelt","Edwin","1986-05-04"
"Schapire","Pasqua","1986-08-24"
"Bojadziev","Mats","1986-07-02"
"Sessa","Uwe","1986-04-30"
"Linares","Hidekazu","1986-04-17"
"Zweizig","Uno","1986-04-01"
"Lanphier","Gill","1986-11-30"
"Kusalik","Guther","1986-01-03"
"Kamble","Chenyi","1986-05-25"
"Openshaw","Krisda","1986-09-17"
"Heuser","Leandro","1986-06-22"
"Welham","Tuval","1986-09-09"
"Plesums","Dante","1986-04-09"
"Panienski","Leon","1986-05-09"
"Servieres","Chriss","1986-10-15"
"Birdsall","Francoise","1986-12-10"
"Krybus","Otilia","1986-10-20"
"Hanratty","Kien","1986-01-16"
"Jumpertz","Guiseppe","1986-12-26"
"Trystram","Vidar","1986-12-27"
"Coney","Ipke","1986-03-31"
"Hennebert","Moto","1986-06-06"
"Heiserman","Neelam","1986-03-23"
"Peha","Hugo","1986-04-02"
"Gonthier","Manibrata","1986-02-16"
"Falster","Dannz","1986-08-08"
"Shobatake","Dines","1986-11-09"
"Demos","Visit","1986-06-25"
"Gopalakrishnan","Bodh","1986-10-16"
"Erie","Gian","1986-01-14"
"Skafidas","Masaki","1986-04-10"
"Gecsel","Mikhail","1986-04-04"
"Flanders","Hidekazu","1986-10-08"
"Azevdeo","Aron","1986-05-05"
"Einsfeld","Sadegh","1986-02-11"
"Cools","Yifei","1986-07-09"
"Wolniewicz","Ulf","1986-06-17"
"Lubachevsky","Bernd","1986-07-05"
"Shigei","Tadahiro","1986-09-29"
"Tomescu","Cordelia","1986-11-13"
"Ranum","Make","1986-10-08"
"Bernick","Arun","1986-07-06"
"Baar","Kirk","1986-09-17"
"Dahlbom","Xumin","1986-11-11"
"Fetvedt","Shay","1986-12-30"
"Christ","Sachin","1986-12-12"
"Hatcliff","Mamdouh","1986-05-18"
"Uchoa","Stein","1986-12-26"
"Schueller","Harngdar","1986-09-13"
"Rindone","Lena","1986-05-15"
"Luan","Sibyl","1986-08-17"
"Rosar","Oscar","1986-04-26"
"Aamodt","Arumugam","1986-01-09"
"Krone","Conal","1986-07-13"
"Sichman","Fumiko","1986-10-05"
"Raczkowsky","Tesuro","1986-05-24"
"Paciorek","Kokou","1986-05-07"
"DuCasse","Uta","1986-03-25"
"Haumacher","Krisda","1986-11-19"
"Rabejac","Bojan","1986-12-19"
"Erdi","Jagoda","1986-05-12"
"Riexinger","Aiman","1986-08-05"
"Bach","Kayoko","1986-01-07"
"Bazelow","Arfst","1986-01-12"
"Dalphin","Fai","1986-07-04"
"Pleszkun","Guozhong","1986-03-11"
"Hoogerwoord","Jinpo","1986-05-03"
"Liedekerke","Beshir","1986-09-20"
"Nanard","Insup","1986-06-27"
"Ritcey","Kerryn","1986-10-18"
"Akiyama","Vitaly","1986-05-24"
"Randi","Venkatesan","1986-01-15"
"Brendel","Mariangiola","1986-03-15"
"Wursthorn","Christfried","1986-04-24"
"Constantine","Chaitali","1986-12-19"
"Shackell","Kazuyasu","1986-05-09"
"Birjandi","Tsz","1986-10-21"
"Zielinski","Dhritiman","1986-04-12"
"Kavanagh","Gregory","1986-06-20"
"Rassart","Shen","1986-06-25"
"Strooper","Jiakeng","1986-07-19"
"Karunanithi","Magy","1986-02-06"
"Delgrande","Oddvar","1986-03-25"
"Demir","Yannik","1986-04-18"
"Delgrossi","Uinam","1986-06-06"
"Delgrossi","Weijing","1986-06-23"
"Ranft","Dulce","1986-09-15"
"Plumb","Parke","1986-07-16"
"Bauknecht","Aiichiro","1986-08-11"
"Wissmann","Constantino","1986-06-30"
"Mamelak","Maha","1986-04-12"
"Rosis","Surveyors","1986-07-21"
"Legleitner","Shirish","1986-04-01"
"Ouhyoung","Faiza","1986-04-07"
"Garrabrants","Djelloul","1986-08-01"
"Fritzsche","Tremaine","1986-01-19"
"Orlowski","Dzung","1986-01-04"
"Shimshoni","Lillian","1986-06-14"
"Weedon","KayLiang","1986-08-15"
"Hebert","Tsvetan","1986-11-06"
"Frolund","TRUE","1986-05-21"
"Sury","Lidong","1986-06-10"
"Peak","Aloke","1986-03-05"
"Segond","Fatemeh","1986-03-25"
"Coney","Nalini","1986-02-18"
"Rikino","Yinlin","1986-04-08"
"Bahl","Tadanori","1986-08-06"
"Stiles","Bangqing","1986-05-12"
"Herber","Martine","1986-06-29"
"Vendrig","Mohammad","1986-11-15"
"Gornas","Aksel","1986-06-06"
"Hofmeyr","Bilhanan","1986-05-02"
"Baby","Boutros","1986-02-11"
"Seghrouchni","Zhensheng","1986-06-04"
"Luca","Jouni","1986-04-04"
"Chimia","Kristina","1986-11-10"
"Teitelbaum","Hein","1986-02-10"
"Couchot","Sorina","1986-05-12"
"Horswill","Eirik","1986-04-25"
"Gischer","Jamaludin","1986-06-26"
"Kornyak","Reinhold","1986-09-03"
"Pepe","Heekeun","1986-07-17"
"Besancenot","Navin","1986-05-17"
"Eldridge","Vidya","1986-02-08"
"Fontet","Stepehn","1986-01-08"
"Skogmar","Kellyn","1986-02-08"
"Pollacia","Naftali","1986-09-24"
"Picci","Zito","1986-10-15"
"Birta","Bodh","1986-08-17"
"Vasanthakumar","Manohar","1986-07-16"
"Salinas","Alagu","1986-10-28"
"Lally","Leszek","1986-12-01"
"Streng","Filipe","1986-08-09"
"Plesums","Hausi","1986-10-13"
"Lund","Fumitake","1986-03-27"
"Wiegley","Uri","1986-11-07"
"Dengi","Sariel","1986-04-20"
"Oberman","Yechezkel","1986-01-24"
"McAlpine","Constantijn","1986-01-13"
"Suermann","Augustine","1986-06-04"
"Lorcy","Srinidhi","1986-01-29"
"Schiettecatte","Arco","1986-01-22"
"Riexinger","Hilary","1986-03-04"
"Honiden","Moto","1986-03-02"
"Eugenio","Kensyu","1986-03-25"
"Nitta","Shietung","1986-05-22"
"Baer","Hidefumi","1986-03-09"
"Riexinger","Angus","1986-06-08"
"Gadepally","Abdelkader","1986-07-15"
"Cromarty","Youngkon","1986-05-08"
"Dayana","Navid","1986-04-28"
"Sadowski","Basant","1986-02-11"
"Larfeldt","Chinhyun","1986-07-20"
"Peron","Tooru","1986-07-02"
"Ginesta","Hercules","1986-12-01"
"Stifter","Gita","1986-01-27"
"Armand","Akeno","1986-07-23"
"Lenart","Licheng","1986-02-04"
"Schmittgen","Zsolt","1986-02-16"
"Hettesheimer","Luigi","1986-03-21"
"Cherinka","Dekang","1986-03-24"
"Schaar","Shaibal","1986-04-05"
"Gips","Shigehito","1986-12-01"
"Nishimukai","Yurii","1986-09-07"
"Verhoeff","Siamak","1986-08-10"
"Kalsbeek","Subhrajyoti","1986-07-14"
"Schaap","Takahiro","1986-09-29"
"Yetim","Deniz","1986-02-05"
"Lanphier","Turgut","1986-03-15"
"Paludetto","Koichi","1986-01-15"
"Thorensen","Alenka","1986-10-24"
"Antonakopoulos","Tsvetan","1986-01-22"
"Zuberek","Mihalis","1986-08-13"
"Garnick","Mingsen","1986-10-21"
"Kropatsch","Huei","1986-09-13"
"Dahlbom","Xinan","1986-06-10"
"Itschner","Zijian","1986-01-25"
"Riesenhuber","Ipke","1986-09-21"
"Cannata","Yoshinari","1986-05-02"
"Ginneken","Sugwoo","1986-06-14"
"Birsak","Jinya","1986-01-24"
"Sinicrope","Nobuyoshi","1986-07-07"
"Setia","Ziva","1986-01-12"
"Oehlmann","Nahid","1986-08-01"
"Tomescu","Siamak","1986-04-18"
"Heping","Collette","1986-12-21"
"Varker","Kristof","1986-04-05"
"Litvinov","Xiahua","1986-12-18"
"Weedman","Mabhin","1986-07-21"
"Mamelak","Annemarie","1986-04-25"
"Chaudhuri","Toney","1986-05-06"
"Mungall","Kayoko","1986-09-01"
"Bakhtari","Girolamo","1986-08-08"
"Ghandeharizadeh","Fun","1986-03-04"
"Verspoor","Dmitri","1986-07-20"
"DuCasse","Shunichi","1986-12-24"
"Biros","Duro","1986-05-27"
"Perng","Rafael","1986-06-08"
"Boyle","Hugh","1986-10-10"
"Harllee","Doohun","1986-05-21"
"Hofting","Akhilish","1986-06-23"
"Anick","Shigeo","1986-12-02"
"Leijenhorst","Armond","1986-01-26"
"Beznosov","Shigeo","1986-07-27"
"Schach","Wojceich","1986-06-11"
"Muhlberg","Yechezkel","1986-03-31"
"Bernick","Shridhar","1986-09-29"
"Cools","Vincent","1986-12-21"
"Masamoto","Cordelia","1986-05-30"
"Emiris","Dinkar","1986-04-29"
"Giarratana","Srinidhi","1986-12-02"
"Capobianchi","Shigeo","1986-07-12"
"Merli","Supot","1986-07-21"
"Ranka","Hidde","1986-01-11"
"Hofting","Stein","1986-10-17"
"Luit","Chinhyun","1986-07-23"
"Michaeli","Christophe","1986-04-15"
"Bahl","Kensyu","1986-12-14"
"Piazza","Dayanand","1986-11-15"
"Danlos","Sanjay","1986-10-09"
"Lorin","Rasikan","1986-10-24"
"Aloia","Genki","1986-12-14"
"Nanard","Vojin","1986-06-12"
"Stemann","Muneo","1986-09-03"
"Cullers","Mooi","1986-11-04"
"Birsak","Ute","1986-04-30"
"Hoppenstand","Vasilis","1986-10-30"
"Fujisaki","Spyrose","1986-09-17"
"Rajcani","Yannis","1986-06-26"
"Pileggi","Martine","1986-07-10"
"Gadepally","Tianruo","1986-02-01"
"Ramsak","Zito","1986-02-28"
"Conta","Yucel","1986-05-14"
"Mitchem","Nahla","1986-10-22"
"Kopetz","Poornachandra","1986-02-26"
"Demke","Oguz","1986-07-12"
"Chinen","Tesuro","1986-09-08"
"Baig","Susanna","1986-09-20"
"Baumann","Edwin","1986-08-03"
"Genther","Maia","1986-11-21"
"Baaz","Saeed","1986-04-29"
"Orlowski","Uwe","1986-03-07"
"Falck","Hatim","1986-06-05"
"Dalton","Jingling","1986-07-16"
"Kawashima","Goncalo","1986-07-10"
"Felder","Djenana","1986-06-27"
"Denna","Kiyotoshi","1986-04-07"
"Velasco","Youngkon","1986-02-03"
"Iacovou","Clyde","1986-05-21"
"Anguita","Christophe","1986-09-15"
"Baca","Mihalis","1986-05-09"
"Schmittgen","Youssef","1986-04-18"
"Ferretti","Kersti","1986-01-08"
"Brattka","Muneo","1986-09-09"
"Orlowski","Mingzeng","1986-05-17"
"Plessier","Sajjan","1986-07-25"
"Yurek","Kannan","1986-08-11"
"Khasidashvili","Yakkov","1986-12-03"
"Anido","Prasadram","1986-12-13"
"Peek","Tesuya","1986-01-05"
"Ruemmler","Navid","1986-08-20"
"Hempstead","Neelam","1986-04-30"
"Janocha","Alejandro","1986-01-19"
"Birch","Xinglin","1986-08-16"
"Gargeya","Siamak","1986-05-01"
"Whitcomb","Shai","1986-10-22"
"Birge","Christophe","1986-12-27"
"Brlek","Laurentiu","1986-07-11"
"Morrin","Vojin","1986-01-09"
"Solares","Sigeru","1986-04-16"
"Lukaszewicz","Steve","1986-10-29"
"Aloisi","Jessie","1986-07-16"
"Egerstedt","Katsuyuki","1986-08-08"
"Peak","Rosella","1986-01-15"
"Calkin","Koldo","1986-09-30"
"Kropatsch","Shigehito","1986-03-28"
"Yemenis","Shao","1986-03-06"
"Fritzsche","Miquel","1986-06-06"
"Merks","Sumant","1986-03-01"
"Sooriamurthi","Chaoyi","1986-03-11"
"Blokdijk","Valter","1986-01-18"
"Demri","Pintsang","1986-07-01"
"Collavizza","Leif","1986-01-27"
"Marwedel","Hitomi","1986-04-21"
"Roisin","Satosi","1986-04-12"
"Kaiser","Radhika","1986-01-10"
"Leaver","Domenico","1986-03-15"
"Hasenauer","Syozo","1986-07-02"
"Ullian","Ipke","1986-11-05"
"Emmerich","Mang","1986-12-25"
"Showalter","Srinidhi","1986-10-20"
"Merli","Zorica","1986-09-04"
"Murtafg","Ortrud","1986-05-24"
"Nourani","Olivera","1986-07-30"
"Parhami","Yefim","1986-02-06"
"Marakhovsky","Edwin","1986-11-09"
"Speel","Kazuhide","1986-01-04"
"Bodoff","Kwok","1986-05-11"
"Michaels","Bader","1986-03-03"
"Rodham","Suebskul","1986-11-30"
"Worfolk","Valter","1986-11-13"
"Collette","Shem","1986-10-08"
"Macedo","Hinrich","1986-03-03"
"Kuszyk","Martine","1986-09-06"
"Ghalwash","Sarita","1986-12-30"
"Przulj","Hideo","1986-11-04"
"Chiodo","Adel","1986-09-14"
"Keohane","Aruna","1986-03-10"
"Birjandi","Gaurav","1986-02-28"
"Klerer","Shushma","1986-04-10"
"Sinitsyn","Horward","1986-10-02"
"Zucker","Leif","1986-04-18"
"Gerlach","Kitty","1986-11-18"
"Lichtman","Oscar","1986-05-11"
"Renear","Hsiangchu","1986-05-13"
